,price_FR,price_NL,price_BE,price_CH,price_CZ,price_PL,price_DK1,price_DK2
2017-02-02 10:00:00,58.55,58.55,58.55,80.98,70.0,47.8,32.43,46.95
2017-02-02 11:00:00,57.66,57.66,57.66,79.77,64.99,48.62,32.48,42.0
2017-02-02 12:00:00,57.66,57.66,57.66,69.19,66.62,48.37,32.5,35.03
2017-02-02 13:00:00,54.44,54.44,54.44,70.01,64.99,48.95,32.6,35.02
2017-02-02 14:00:00,50.9,50.9,50.9,72.64,63.75,44.89,32.52,44.89
2017-02-02 15:00:00,47.1,47.1,47.1,74.21,64.99,44.93,32.44,42.08
2017-02-02 16:00:00,45.98,45.98,45.98,77.61,54.29,47.36,32.58,44.88
2017-02-02 17:00:00,48.8,48.8,48.8,80.0,59.99,49.5,32.82,47.63
2017-02-02 18:00:00,56.11,53.65,55.75,79.94,56.9,46.28,32.68,46.28
2017-02-02 19:00:00,56.94,50.0,55.91,78.06,48.7,46.79,32.46,44.01
2017-02-02 20:00:00,48.07,42.51,48.2,69.98,47.6,41.4,32.0,32.0
2017-02-02 21:00:00,39.04,39.04,39.04,62.12,41.48,38.56,31.53,31.53
2017-02-02 22:00:00,40.8,39.2,40.6,57.85,39.63,33.93,30.84,30.84
2017-02-02 23:00:00,42.12,36.77,42.24,54.26,35.0,33.4,30.06,30.06
2017-02-03 00:00:00,39.87,39.5,39.69,51.81,33.46,,30.0,30.0
2017-02-03 01:00:00,34.92,34.92,34.92,49.99,32.4,,29.7,29.7
2017-02-03 02:00:00,34.26,34.26,34.26,49.05,32.39,29.6,29.6,29.6
2017-02-03 03:00:00,32.55,32.55,32.55,46.05,32.1,29.68,29.68,29.68
2017-02-03 04:00:00,32.49,32.49,32.49,45.62,32.0,30.26,30.26,30.26
2017-02-03 05:00:00,35.85,35.85,35.85,50.81,33.99,33.58,31.1,31.1
2017-02-03 06:00:00,43.02,43.02,43.02,61.09,43.0,37.91,31.93,31.93
2017-02-03 07:00:00,56.32,56.32,56.32,72.05,58.14,47.22,33.24,47.22
2017-02-03 08:00:00,60.0,60.0,60.0,80.16,58.86,48.31,33.42,48.31
2017-02-03 09:00:00,58.0,58.0,58.0,75.32,60.15,49.27,33.43,49.27
2017-02-03 10:00:00,56.67,56.67,56.67,73.94,60.63,49.03,33.43,49.03
2017-02-03 11:00:00,55.97,55.97,55.97,72.37,60.61,49.31,33.42,42.02
2017-02-03 12:00:00,54.37,54.37,54.37,64.02,60.18,52.88,33.43,34.72
2017-02-03 13:00:00,53.67,53.67,53.67,61.58,58.0,52.37,33.46,40.25
2017-02-03 14:00:00,51.96,51.96,51.96,64.28,56.77,48.13,33.3,33.3
2017-02-03 15:00:00,48.47,48.47,48.47,64.97,58.0,44.36,33.37,33.37
2017-02-03 16:00:00,47.47,50.74,47.68,64.86,58.0,47.08,33.75,47.08
2017-02-03 17:00:00,52.01,56.75,52.4,68.96,61.5,50.08,40.0,50.08
2017-02-03 18:00:00,55.79,55.79,55.79,75.4,62.3,48.31,36.99,48.31
2017-02-03 19:00:00,58.29,52.72,53.5,72.07,57.8,44.64,33.44,34.11
2017-02-03 20:00:00,53.69,49.9,52.3,64.16,51.0,40.16,32.0,32.0
2017-02-03 21:00:00,44.9,44.9,44.9,57.77,44.4,36.73,31.36,31.36
2017-02-03 22:00:00,44.25,44.25,44.25,54.73,43.26,34.56,30.99,30.99
2017-02-03 23:00:00,39.85,36.08,38.04,51.17,37.07,33.14,30.68,30.68
2017-02-04 00:00:00,38.11,37.04,37.67,52.31,35.32,,20.04,30.84
2017-02-04 01:00:00,34.96,34.96,34.96,48.94,34.1,,30.38,30.38
2017-02-04 02:00:00,34.01,34.01,34.01,46.89,33.4,,30.14,30.14
2017-02-04 03:00:00,31.93,31.93,31.93,45.65,33.9,,30.03,30.03
2017-02-04 04:00:00,31.89,31.89,31.89,44.51,33.8,,30.21,30.21
2017-02-04 05:00:00,32.09,32.09,32.09,45.19,33.5,,30.4,30.4
2017-02-04 06:00:00,33.82,33.82,33.82,49.8,33.9,,30.74,30.74
2017-02-04 07:00:00,37.04,37.04,37.04,54.15,37.27,32.57,31.06,31.06
2017-02-04 08:00:00,42.32,42.32,42.32,58.95,42.17,34.83,31.54,31.54
2017-02-04 09:00:00,49.58,49.58,49.58,61.03,47.0,35.52,32.39,32.39
2017-02-04 10:00:00,51.97,51.97,51.97,62.27,50.0,37.27,33.02,33.02
2017-02-04 11:00:00,50.0,50.0,50.0,60.07,48.0,39.07,33.11,33.11
2017-02-04 12:00:00,50.0,50.0,50.0,55.45,47.0,38.55,32.71,32.71
2017-02-04 13:00:00,49.12,49.12,49.12,52.35,46.29,37.1,32.55,32.55
2017-02-04 14:00:00,47.22,47.22,47.22,52.07,45.0,35.22,32.36,32.36
2017-02-04 15:00:00,45.22,45.22,45.22,52.0,47.0,34.84,32.79,32.79
2017-02-04 16:00:00,46.26,46.26,46.26,53.91,50.0,35.75,33.67,33.67
2017-02-04 17:00:00,56.37,56.37,56.37,61.99,54.65,38.44,34.33,38.44
2017-02-04 18:00:00,66.18,66.18,66.18,69.06,56.75,35.7,33.98,35.09
2017-02-04 19:00:00,61.61,61.61,61.61,66.78,53.0,35.59,33.66,33.66
2017-02-04 20:00:00,55.49,55.49,55.49,61.54,47.0,34.85,32.65,32.65
2017-02-04 21:00:00,50.0,50.0,50.0,54.8,41.01,32.59,31.94,31.94
2017-02-04 22:00:00,50.0,50.0,50.0,52.98,39.43,31.68,31.45,31.45
2017-02-04 23:00:00,45.7,45.7,45.7,51.71,36.01,30.9,30.9,30.9
2017-02-05 00:00:00,49.14,70.16,59.88,46.33,36.13,,31.0,31.0
2017-02-05 01:00:00,44.36,57.24,50.0,40.42,36.19,,30.85,30.85
2017-02-05 02:00:00,37.73,37.73,37.73,36.81,35.69,,30.64,30.64
2017-02-05 03:00:00,36.65,36.65,36.65,35.33,33.56,,30.43,30.43
2017-02-05 04:00:00,33.15,33.15,33.15,35.11,33.7,,30.47,30.47
2017-02-05 05:00:00,34.55,34.55,34.55,35.08,33.94,,30.62,30.62
2017-02-05 06:00:00,31.75,31.92,31.82,40.25,34.58,,30.9,30.9
2017-02-05 07:00:00,36.93,36.93,36.93,46.07,36.27,,31.43,31.43
2017-02-05 08:00:00,40.03,43.41,42.0,49.58,36.0,31.82,31.39,31.39
2017-02-05 09:00:00,44.99,50.34,48.26,53.28,39.0,34.59,31.88,31.88
2017-02-05 10:00:00,51.78,60.1,57.84,53.07,44.95,36.36,32.16,32.16
2017-02-05 11:00:00,56.31,62.28,61.19,52.03,47.05,38.95,32.29,32.29
2017-02-05 12:00:00,52.76,59.37,58.25,49.99,45.12,39.1,32.1,32.1
2017-02-05 13:00:00,44.46,47.4,46.92,45.85,42.0,39.37,32.01,32.01
2017-02-05 14:00:00,40.88,40.88,40.88,43.67,40.0,36.61,31.91,31.91
2017-02-05 15:00:00,39.97,39.97,39.97,45.39,41.5,34.73,31.96,31.96
2017-02-05 16:00:00,40.81,40.81,40.81,49.9,47.0,33.06,32.8,32.8
2017-02-05 17:00:00,48.24,48.24,48.24,57.26,58.58,37.82,33.79,33.79
2017-02-05 18:00:00,65.07,65.07,65.07,67.02,64.0,38.47,33.73,33.73
2017-02-05 19:00:00,60.86,60.86,60.86,66.16,59.6,38.93,32.91,32.91
2017-02-05 20:00:00,57.91,57.91,57.91,59.05,53.71,34.51,31.93,31.93
2017-02-05 21:00:00,53.94,62.5,58.91,54.44,46.5,34.57,31.76,31.76
2017-02-05 22:00:00,51.0,51.0,51.0,53.67,46.99,32.95,31.25,31.25
2017-02-05 23:00:00,48.89,50.19,49.61,47.76,40.57,30.74,30.74,30.74
2017-02-06 00:00:00,43.31,43.31,43.31,43.06,40.27,,30.59,30.59
2017-02-06 01:00:00,41.4,41.4,41.4,40.09,38.7,,30.02,30.02
2017-02-06 02:00:00,38.27,38.27,38.27,38.65,37.93,,29.82,29.82
2017-02-06 03:00:00,35.1,35.1,35.1,36.86,37.06,,30.1,30.1
2017-02-06 04:00:00,36.3,36.3,36.3,36.52,38.0,,30.92,30.92
2017-02-06 05:00:00,39.5,39.5,39.5,42.4,40.2,33.82,31.44,31.44
2017-02-06 06:00:00,55.21,55.21,55.21,56.47,58.0,36.37,32.6,32.6
2017-02-06 07:00:00,74.95,74.95,74.95,74.08,75.69,42.96,33.97,41.41
2017-02-06 08:00:00,82.06,82.06,82.06,81.07,84.0,46.28,34.06,46.28
2017-02-06 09:00:00,84.01,84.01,84.01,79.19,80.5,48.98,34.0,48.98
2017-02-06 10:00:00,80.44,80.44,80.44,78.84,80.0,46.5,33.93,46.5
2017-02-06 11:00:00,79.61,79.61,79.61,78.16,79.12,43.2,33.92,42.01
2017-02-06 12:00:00,80.37,80.37,80.37,73.97,79.67,43.55,33.83,35.01
2017-02-06 13:00:00,77.75,77.75,77.75,73.05,77.75,43.57,33.82,39.93
2017-02-06 14:00:00,72.93,72.93,72.93,71.96,77.0,43.28,33.8,34.98
2017-02-06 15:00:00,69.5,69.5,69.5,70.1,74.25,44.0,33.82,35.19
2017-02-06 16:00:00,67.04,67.04,67.04,71.73,73.0,44.44,33.85,41.98
2017-02-06 17:00:00,69.94,69.94,69.94,78.19,82.0,53.11,33.98,53.11
2017-02-06 18:00:00,86.37,86.37,86.37,86.72,82.47,49.94,33.91,49.94
2017-02-06 19:00:00,77.29,77.29,77.29,83.42,77.1,44.53,33.81,35.17
2017-02-06 20:00:00,64.69,64.69,64.69,73.01,65.92,41.35,33.31,33.31
2017-02-06 21:00:00,60.69,44.63,54.8,63.01,55.0,36.66,32.13,32.13
2017-02-06 22:00:00,56.98,43.27,52.4,58.21,50.0,31.68,31.62,31.62
2017-02-06 23:00:00,53.51,38.93,47.93,55.03,42.0,31.63,31.02,31.02
2017-02-07 00:00:00,49.41,42.01,48.78,55.0,42.5,,31.11,31.11
2017-02-07 01:00:00,45.94,40.4,45.47,52.43,40.4,,30.96,30.96
2017-02-07 02:00:00,41.79,39.01,41.49,49.34,39.0,,30.9,30.9
2017-02-07 03:00:00,40.22,37.78,40.03,48.03,37.98,,30.94,30.94
2017-02-07 04:00:00,39.95,38.03,39.95,48.28,38.5,,31.43,31.43
2017-02-07 05:00:00,43.44,38.09,43.44,52.08,41.0,,32.05,32.71
2017-02-07 06:00:00,50.39,45.0,50.39,64.04,52.0,,32.25,35.05
2017-02-07 07:00:00,64.9,64.9,64.9,80.21,71.8,,33.45,59.81
2017-02-07 08:00:00,69.61,63.0,66.44,90.1,76.6,,33.57,55.13
2017-02-07 09:00:00,70.57,62.92,66.79,89.56,74.1,,33.53,56.22
2017-02-07 10:00:00,69.55,65.54,72.8,89.01,70.5,,33.46,49.7
2017-02-07 11:00:00,70.5,66.8,70.5,84.93,69.67,,33.29,45.07
2017-02-07 12:00:00,63.94,63.49,63.92,77.07,66.8,,33.15,40.49
2017-02-07 13:00:00,61.84,61.41,61.84,75.1,66.2,,33.1,45.63
2017-02-07 14:00:00,64.68,61.29,64.68,72.82,64.97,,33.09,41.0
2017-02-07 15:00:00,63.21,59.9,63.21,72.84,63.72,,33.05,39.88
2017-02-07 16:00:00,62.57,62.42,62.57,75.96,65.12,,33.13,47.29
2017-02-07 17:00:00,69.7,67.34,69.63,77.69,70.5,,33.32,63.86
2017-02-07 18:00:00,80.35,67.67,80.02,89.56,74.6,,33.22,61.0
2017-02-07 19:00:00,80.7,65.05,80.32,85.04,66.5,44.79,33.09,44.79
2017-02-07 20:00:00,70.73,46.44,70.1,72.46,53.06,38.68,32.71,37.89
2017-02-07 21:00:00,62.28,44.3,61.79,62.89,42.69,36.87,32.33,35.33
2017-02-07 22:00:00,60.0,46.48,59.61,61.14,41.44,33.04,32.17,33.04
2017-02-07 23:00:00,57.08,41.8,56.65,55.84,37.0,31.88,31.88,31.88
2017-02-08 00:00:00,51.31,36.27,50.9,51.4,39.0,,31.54,31.54
2017-02-08 01:00:00,47.57,34.59,47.57,47.79,38.02,,31.24,31.24
2017-02-08 02:00:00,44.92,34.35,44.92,45.36,36.95,,31.16,31.16
2017-02-08 03:00:00,39.11,34.66,39.11,43.74,35.45,,31.19,31.19
2017-02-08 04:00:00,36.66,35.34,36.66,43.68,36.26,,31.77,31.77
2017-02-08 05:00:00,45.75,37.0,45.75,47.58,38.75,,32.28,33.85
2017-02-08 06:00:00,50.43,50.07,50.42,57.09,50.06,,34.04,34.43
2017-02-08 07:00:00,69.92,58.51,69.16,70.1,66.37,,33.85,52.5
2017-02-08 08:00:00,74.55,64.94,73.48,78.91,69.16,,34.14,67.51
2017-02-08 09:00:00,72.87,70.93,72.4,79.31,69.98,,33.94,61.01
2017-02-08 10:00:00,73.02,72.51,72.88,78.21,68.8,,33.98,57.47
2017-02-08 11:00:00,71.49,71.49,71.49,78.04,68.8,50.09,33.84,50.09
2017-02-08 12:00:00,70.34,70.34,70.34,72.34,69.04,45.22,33.86,45.01
2017-02-08 13:00:00,66.94,66.94,66.94,70.54,67.56,49.25,33.9,49.11
2017-02-08 14:00:00,67.38,65.69,67.34,71.69,65.92,46.76,33.85,46.76
2017-02-08 15:00:00,68.72,60.0,68.56,70.21,67.0,46.9,33.69,46.9
2017-02-08 16:00:00,69.04,65.68,68.98,72.86,72.78,51.49,33.79,51.49
2017-02-08 17:00:00,73.85,73.85,73.85,75.98,78.0,70.2,34.38,70.2
2017-02-08 18:00:00,88.18,88.18,88.18,87.07,85.91,70.19,34.27,70.19
2017-02-08 19:00:00,84.04,84.04,84.04,83.06,80.87,50.06,34.01,50.06
2017-02-08 20:00:00,72.6,72.01,72.59,72.96,68.8,43.74,33.79,43.74
2017-02-08 21:00:00,65.5,50.0,64.39,64.63,58.26,40.5,33.56,40.5
2017-02-08 22:00:00,61.59,45.0,59.44,61.19,54.0,35.52,33.56,35.52
2017-02-08 23:00:00,59.69,42.4,57.52,58.11,46.0,33.17,33.17,33.17
2017-02-09 00:00:00,51.83,42.4,47.75,51.38,45.3,,32.49,32.49
2017-02-09 01:00:00,49.04,47.28,48.0,48.07,44.0,,32.34,32.34
2017-02-09 02:00:00,45.95,42.0,43.71,45.81,41.68,,32.25,32.25
2017-02-09 03:00:00,43.75,38.7,40.91,43.95,40.7,,32.37,32.37
2017-02-09 04:00:00,42.64,38.7,40.42,43.47,40.86,,33.24,33.24
2017-02-09 05:00:00,47.2,39.9,47.0,48.26,44.03,,33.42,33.42
2017-02-09 06:00:00,55.1,40.5,54.61,61.54,56.16,,37.08,37.08
2017-02-09 07:00:00,74.14,62.09,73.79,76.51,76.06,,57.17,57.17
2017-02-09 08:00:00,78.87,60.44,77.43,81.23,81.0,,65.42,65.42
2017-02-09 09:00:00,72.79,72.79,72.79,77.45,77.4,,64.91,64.91
2017-02-09 10:00:00,70.97,70.97,70.97,75.9,74.8,,64.67,64.67
2017-02-09 11:00:00,68.97,68.97,68.97,74.35,72.5,,51.14,51.14
2017-02-09 12:00:00,66.91,64.4,66.93,71.42,71.92,,50.19,50.19
2017-02-09 13:00:00,65.64,62.47,65.51,69.82,69.8,,55.83,55.83
2017-02-09 14:00:00,65.0,61.7,64.93,67.94,67.5,,48.43,50.72
2017-02-09 15:00:00,64.89,61.79,64.82,67.64,66.75,,48.31,50.0
2017-02-09 16:00:00,65.71,64.2,65.68,68.81,68.0,,57.13,57.13
2017-02-09 17:00:00,70.43,70.43,70.43,74.0,73.0,,61.78,68.74
2017-02-09 18:00:00,78.76,73.33,77.98,83.41,79.09,62.04,57.06,62.04
2017-02-09 19:00:00,77.74,64.2,75.09,79.43,74.5,45.35,45.35,45.35
2017-02-09 20:00:00,70.69,49.47,66.55,70.34,59.5,39.55,34.53,39.55
2017-02-09 21:00:00,64.98,41.4,61.55,63.23,45.5,36.6,33.96,36.6
2017-02-09 22:00:00,61.69,44.11,59.06,60.28,44.47,33.58,33.58,33.58
2017-02-09 23:00:00,57.07,38.35,55.39,56.87,41.18,32.63,32.63,32.63
2017-02-10 00:00:00,54.08,39.83,53.48,55.47,38.0,,33.08,33.08
2017-02-10 01:00:00,51.48,37.71,50.9,52.09,36.64,,32.67,32.67
2017-02-10 02:00:00,50.33,37.0,49.42,50.85,35.25,,32.43,32.43
2017-02-10 03:00:00,49.11,36.09,48.56,49.71,34.0,,32.31,32.31
2017-02-10 04:00:00,46.18,33.63,44.65,47.74,34.75,,32.55,32.55
2017-02-10 05:00:00,50.0,34.74,42.35,51.06,37.0,,33.4,33.4
2017-02-10 06:00:00,63.95,39.17,51.5,62.99,42.0,,33.98,34.9
2017-02-10 07:00:00,73.83,57.0,65.15,73.93,56.39,,35.41,53.05
2017-02-10 08:00:00,79.27,63.08,70.96,81.61,56.05,,35.82,58.96
2017-02-10 09:00:00,80.0,68.21,72.2,78.97,56.5,,34.79,53.05
2017-02-10 10:00:00,77.3,69.9,73.43,77.24,55.5,,34.72,53.05
2017-02-10 11:00:00,74.51,70.6,78.75,73.43,54.29,44.42,34.28,44.42
2017-02-10 12:00:00,72.17,59.9,64.17,71.5,50.5,41.63,33.92,41.63
2017-02-10 13:00:00,70.6,62.3,71.93,69.49,45.3,41.35,33.82,38.59
2017-02-10 14:00:00,69.3,52.0,58.76,66.53,43.66,39.45,33.69,37.75
2017-02-10 15:00:00,68.69,52.0,62.06,66.32,44.5,39.06,33.6,36.66
2017-02-10 16:00:00,67.88,52.0,60.52,66.72,47.04,39.31,33.72,37.64
2017-02-10 17:00:00,70.56,56.99,70.56,68.91,54.22,41.2,33.92,40.39
2017-02-10 18:00:00,86.0,54.27,85.24,78.59,54.99,40.87,33.87,38.32
2017-02-10 19:00:00,80.07,46.37,73.36,77.07,50.03,38.17,33.67,35.0
2017-02-10 20:00:00,74.0,39.11,55.76,68.87,41.31,36.58,33.46,33.46
2017-02-10 21:00:00,67.47,37.08,51.6,65.07,36.5,33.55,33.2,33.2
2017-02-10 22:00:00,67.27,44.9,65.84,63.2,36.04,32.85,32.85,32.85
2017-02-10 23:00:00,67.11,39.9,66.36,60.28,32.5,32.11,32.11,32.11
2017-02-11 00:00:00,62.61,39.0,49.2,56.97,36.0,,32.03,32.03
2017-02-11 01:00:00,53.71,36.69,45.17,53.78,34.5,31.7,31.7,31.7
2017-02-11 02:00:00,51.86,35.4,42.41,51.43,33.8,31.42,31.42,31.42
2017-02-11 03:00:00,49.83,36.61,43.29,48.32,33.26,31.26,31.26,31.26
2017-02-11 04:00:00,48.43,32.9,41.3,46.31,33.67,31.35,31.35,31.35
2017-02-11 05:00:00,44.86,40.1,42.31,48.35,34.5,31.66,31.66,31.66
2017-02-11 06:00:00,49.35,33.0,42.28,50.0,33.84,31.36,31.87,31.87
2017-02-11 07:00:00,48.73,44.15,44.15,55.13,37.59,32.03,32.03,32.03
2017-02-11 08:00:00,53.18,47.92,48.29,59.91,42.37,34.06,32.19,32.19
2017-02-11 09:00:00,60.71,53.53,53.53,65.01,45.1,39.84,32.75,32.75
2017-02-11 10:00:00,64.21,63.76,63.76,65.07,45.3,42.77,32.94,32.94
2017-02-11 11:00:00,61.82,60.1,60.1,62.71,43.18,42.97,32.61,32.61
2017-02-11 12:00:00,59.94,47.11,48.0,60.97,39.2,39.7,32.3,32.3
2017-02-11 13:00:00,53.89,45.79,48.0,58.37,36.58,39.69,32.13,32.13
2017-02-11 14:00:00,51.36,38.97,40.0,54.76,36.0,33.62,32.01,32.01
2017-02-11 15:00:00,49.99,39.9,41.04,54.37,37.59,34.59,32.07,32.07
2017-02-11 16:00:00,50.37,38.31,61.02,57.72,40.1,37.5,32.32,32.32
2017-02-11 17:00:00,52.81,43.95,60.69,64.52,47.15,42.21,33.2,33.91
2017-02-11 18:00:00,69.32,43.01,82.29,68.54,47.94,41.62,33.3,33.93
2017-02-11 19:00:00,67.38,39.6,75.0,69.22,45.0,40.31,32.97,32.97
2017-02-11 20:00:00,62.36,40.22,48.0,63.97,38.1,35.7,32.5,32.5
2017-02-11 21:00:00,53.71,39.9,42.8,57.96,36.3,33.78,32.46,32.46
2017-02-11 22:00:00,52.5,39.6,44.79,58.55,36.3,32.2,32.2,32.2
2017-02-11 23:00:00,50.57,37.4,41.47,55.38,32.1,31.86,31.86,31.86
2017-02-12 00:00:00,50.6,32.47,49.0,54.73,29.28,31.43,31.43,31.43
2017-02-12 01:00:00,45.66,32.09,50.0,50.47,28.35,31.06,31.06,31.06
2017-02-12 02:00:00,42.99,31.3,38.69,48.29,28.54,30.4,30.4,30.4
2017-02-12 03:00:00,42.07,31.08,31.08,44.3,27.87,30.41,30.41,30.41
2017-02-12 04:00:00,41.45,29.78,36.86,42.23,28.0,29.78,29.78,29.78
2017-02-12 05:00:00,40.76,30.0,34.58,41.86,27.7,29.9,29.88,29.88
2017-02-12 06:00:00,39.51,31.2,34.51,42.64,27.18,28.51,30.36,30.36
2017-02-12 07:00:00,39.33,32.02,32.02,44.61,29.78,30.99,30.36,30.99
2017-02-12 08:00:00,38.6,32.74,35.6,45.95,32.26,31.69,31.69,31.69
2017-02-12 09:00:00,42.07,39.2,39.2,49.0,34.13,32.29,32.29,32.29
2017-02-12 10:00:00,42.1,37.4,39.85,50.18,34.59,32.57,32.57,32.57
2017-02-12 11:00:00,45.1,49.65,50.1,51.36,35.52,32.5,32.5,32.5
2017-02-12 12:00:00,49.83,38.7,40.59,50.36,33.05,31.57,31.4,31.57
2017-02-12 13:00:00,46.05,36.0,38.84,45.88,29.91,31.01,30.89,30.96
2017-02-12 14:00:00,40.76,35.0,35.84,42.76,28.91,30.91,30.02,30.91
2017-02-12 15:00:00,35.58,33.44,33.44,42.73,31.08,31.27,30.81,31.27
2017-02-12 16:00:00,32.19,32.19,32.19,45.09,35.03,32.14,32.14,32.14
2017-02-12 17:00:00,36.0,36.0,36.0,51.26,39.99,35.54,34.98,35.14
2017-02-12 18:00:00,42.59,42.59,42.59,62.64,45.4,35.56,33.67,35.56
2017-02-12 19:00:00,49.83,41.1,41.1,61.19,41.37,35.53,33.4,35.53
2017-02-12 20:00:00,49.83,40.44,47.52,58.07,38.38,32.92,32.92,32.92
2017-02-12 21:00:00,49.83,32.63,42.05,51.32,33.78,32.32,32.32,32.32
2017-02-12 22:00:00,43.46,34.9,40.63,48.92,35.3,32.39,32.39,32.39
2017-02-12 23:00:00,40.62,32.12,37.47,46.8,32.47,31.35,31.35,31.35
2017-02-13 00:00:00,42.16,29.89,35.56,44.95,30.43,,28.83,28.83
2017-02-13 01:00:00,39.58,29.68,35.77,41.94,30.8,,29.68,29.68
2017-02-13 02:00:00,33.01,31.38,32.18,38.65,30.0,,30.37,30.37
2017-02-13 03:00:00,29.85,29.85,29.85,38.22,28.26,,29.83,29.83
2017-02-13 04:00:00,30.76,30.76,30.76,36.98,30.41,,30.76,30.76
2017-02-13 05:00:00,33.01,33.01,33.01,44.15,33.5,,32.22,32.22
2017-02-13 06:00:00,43.4,40.0,43.27,51.86,44.84,,33.3,36.58
2017-02-13 07:00:00,56.98,56.98,56.98,63.16,60.0,,38.02,45.09
2017-02-13 08:00:00,59.37,58.95,59.13,66.04,62.6,49.54,40.18,49.54
2017-02-13 09:00:00,59.96,57.9,59.4,65.98,59.9,49.59,38.16,49.59
2017-02-13 10:00:00,58.5,50.58,53.95,65.15,57.0,49.65,35.92,49.65
2017-02-13 11:00:00,57.38,38.83,47.7,63.99,53.9,45.85,33.84,45.06
2017-02-13 12:00:00,54.69,36.0,47.3,61.5,48.3,45.22,33.55,37.24
2017-02-13 13:00:00,52.57,35.06,47.3,60.17,43.7,44.96,33.48,34.22
2017-02-13 14:00:00,49.39,37.4,38.08,61.21,45.0,42.07,33.36,38.23
2017-02-13 15:00:00,48.65,39.77,43.5,63.02,47.6,42.47,33.16,42.47
2017-02-13 16:00:00,49.17,49.17,49.17,64.96,51.32,45.63,33.6,45.63
2017-02-13 17:00:00,53.95,53.57,53.74,66.29,56.9,51.76,34.39,51.76
2017-02-13 18:00:00,64.59,51.0,60.04,68.84,59.45,52.83,34.16,52.83
2017-02-13 19:00:00,68.23,39.96,61.0,69.36,56.98,45.29,33.51,45.29
2017-02-13 20:00:00,60.75,35.81,50.0,65.91,50.24,42.08,33.12,42.08
2017-02-13 21:00:00,49.74,36.11,47.3,60.45,41.84,37.67,32.84,32.84
2017-02-13 22:00:00,48.69,37.0,43.14,56.68,39.9,32.19,32.19,32.19
2017-02-13 23:00:00,50.55,32.8,42.59,52.2,35.3,31.51,31.51,31.51
2017-02-14 00:00:00,47.63,31.5,40.18,47.18,33.7,,30.49,30.49
2017-02-14 01:00:00,42.11,31.02,37.0,44.51,34.4,,30.03,30.03
2017-02-14 02:00:00,40.52,31.09,36.36,40.5,33.46,,30.1,30.1
2017-02-14 03:00:00,38.16,31.88,34.9,39.73,33.4,,30.14,30.14
2017-02-14 04:00:00,35.84,30.0,34.4,39.75,33.5,,30.62,30.62
2017-02-14 05:00:00,41.63,32.01,36.7,42.95,34.1,,31.66,31.66
2017-02-14 06:00:00,48.48,34.14,45.07,50.65,42.9,,33.05,34.74
2017-02-14 07:00:00,63.91,49.38,61.45,63.4,56.5,,36.19,46.83
2017-02-14 08:00:00,67.16,50.7,63.52,64.34,53.33,,38.04,49.42
2017-02-14 09:00:00,65.43,48.07,62.55,63.65,50.5,46.89,37.05,46.89
2017-02-14 10:00:00,64.67,38.39,64.67,63.22,46.2,45.71,33.87,38.39
2017-02-14 11:00:00,62.5,36.64,62.5,61.91,42.32,45.37,33.49,36.64
2017-02-14 12:00:00,60.51,35.86,60.51,58.43,38.25,45.75,33.37,35.86
2017-02-14 13:00:00,57.25,37.0,57.25,56.49,39.79,45.78,33.43,38.33
2017-02-14 14:00:00,54.34,36.3,54.34,58.06,40.3,44.18,33.39,37.31
2017-02-14 15:00:00,55.1,43.84,53.12,57.1,45.5,42.95,33.34,41.88
2017-02-14 16:00:00,56.26,54.24,55.69,60.42,52.4,47.68,33.33,47.68
2017-02-14 17:00:00,61.03,61.03,61.03,63.63,60.57,54.58,38.78,54.58
2017-02-14 18:00:00,66.47,60.1,66.22,66.93,63.65,51.69,37.96,51.69
2017-02-14 19:00:00,67.89,50.7,60.55,66.96,60.47,46.33,36.49,46.33
2017-02-14 20:00:00,61.0,40.0,49.1,62.98,55.5,45.03,33.43,45.03
2017-02-14 21:00:00,54.13,37.66,48.0,55.5,44.51,41.49,33.3,34.91
2017-02-14 22:00:00,51.76,37.4,49.21,52.02,47.0,34.99,33.04,33.04
2017-02-14 23:00:00,49.58,34.2,49.58,50.02,40.75,32.17,32.17,32.17
2017-02-15 00:00:00,42.97,33.17,35.9,43.68,37.31,,32.11,32.11
2017-02-15 01:00:00,39.53,35.2,37.08,40.25,37.41,,32.21,32.21
2017-02-15 02:00:00,37.85,35.0,36.23,38.98,36.67,,32.32,32.32
2017-02-15 03:00:00,35.72,35.72,35.72,36.95,36.34,,32.44,32.44
2017-02-15 04:00:00,36.51,36.51,36.51,37.66,37.48,,33.92,33.92
2017-02-15 05:00:00,37.87,37.87,37.87,39.87,37.1,,37.08,37.08
2017-02-15 06:00:00,50.0,42.77,45.9,49.91,50.19,,43.64,43.64
2017-02-15 07:00:00,61.48,59.21,61.25,62.95,63.2,,61.48,61.48
2017-02-15 08:00:00,63.49,62.89,63.15,64.36,61.12,63.32,63.32,63.32
2017-02-15 09:00:00,60.76,60.76,60.76,62.91,55.11,59.3,59.3,59.3
2017-02-15 10:00:00,58.8,55.03,56.9,60.76,47.87,55.69,55.69,55.69
2017-02-15 11:00:00,59.9,35.1,47.41,58.55,42.0,47.69,39.66,39.66
2017-02-15 12:00:00,53.52,34.9,44.65,54.3,39.2,48.9,37.35,37.35
2017-02-15 13:00:00,51.77,35.1,43.38,52.26,39.8,49.13,38.08,38.08
2017-02-15 14:00:00,48.92,42.53,45.25,51.61,41.38,49.15,44.13,44.13
