timestamp,price,exog_1,exog_2
2026-01-18 07:00:00+00:00,105.68,55625.325,19765.325
2026-01-18 08:00:00+00:00,107.4225,57948.7,23542.5
2026-01-18 09:00:00+00:00,101.91,59477.125,27088.875
2026-01-18 10:00:00+00:00,98.4825,61340.275,29200.475
2026-01-18 11:00:00+00:00,96.855,61602.375,29774.675
2026-01-18 12:00:00+00:00,96.9625,60711.6,28401.2
2026-01-18 13:00:00+00:00,100.845,59541.25,25225.7
2026-01-18 14:00:00+00:00,105.55,59033.575,21547.075
2026-01-18 15:00:00+00:00,114.875,60388.825,19870.125
2026-01-18 16:00:00+00:00,129.9925,63622.4,21874.25
2026-01-18 17:00:00+00:00,142.195,64383.825,23807.775
2026-01-18 18:00:00+00:00,136.6725,63197.325,24405.2
2026-01-18 19:00:00+00:00,123.0525,60881.025,24234.0
2026-01-18 20:00:00+00:00,110.63,58181.175,23777.575
2026-01-18 21:00:00+00:00,114.28,56119.125,23018.0
2026-01-18 22:00:00+00:00,103.7325,53280.925,22666.2
2026-01-18 23:00:00+00:00,101.15,51049.875,19919.6
2026-01-19 00:00:00+00:00,100.44,49738.15,19784.275
